Model,Dataset,Dimension,Type,MSE,MSE,RMSE,RMSE,MAE,MAE,Spearman,Spearman,Kendall,Kendall,Pearson,Pearson
,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
qwen,Summeval,relevance,discrete_R2CCP,0.4110858114583333,0.018064278224806992,0.6410094378843819,0.01411939244133509,0.501131875,0.010008103041120287,0.5655828715423658,0.01555097701208108,0.44361751410113587,0.014125028159386389,0.6024467969382928,0.01897188118517366
qwen,Dialsumm,consistency,continuous_R2CCP,0.37004838903061227,0.019859250434198995,0.6081076919630741,0.016211418205998755,0.46697525510204085,0.010979999594215624,0.736867124154662,0.014747339969267265,0.5769261988369944,0.013394992018690651,0.8070329659295062,0.010619945545375736
qwen,Dialsumm,consistency,discrete_R2CCP,0.3729557767857143,0.020520582258334023,0.6104814869519121,0.016675180593731208,0.4665757653061225,0.011240959639544114,0.7336118640623788,0.014454184443474804,0.5967526033600938,0.013344047557021479,0.8050853824657889,0.01083709577596147
qwen,Dialsumm,coherence,continuous_R2CCP,0.241075675,0.012852931699219793,0.4908245750290992,0.013140286074044128,0.38140071428571426,0.009815513283593902,0.5827693599306933,0.023156501486474468,0.44984120655691606,0.01837530086711157,0.6519975631277215,0.02098934599687113
qwen,Dialsumm,coherence,discrete_R2CCP,0.24502015833333332,0.013051723466249632,0.49482443859816905,0.013219628796765935,0.37964023809523806,0.009999617248715406,0.5736373340427328,0.023635589527340416,0.47146825253617447,0.020973891618193394,0.644485669001836,0.020308533697218908
qwen,Dialsumm,fluency,continuous_R2CCP,0.16931428174603175,0.014562531211871654,0.41111263735610126,0.017670478540218124,0.30556904761904763,0.009566261316365893,0.48866848679647734,0.019543721952052198,0.3799356902769176,0.016637017252794817,0.5940476812870555,0.03165094119420216
qwen,Dialsumm,fluency,discrete_R2CCP,0.17363670370370368,0.01608381206519005,0.41626756522129255,0.019281798818792086,0.30552063492063486,0.01024414856399259,0.48500025774652755,0.019220491372927383,0.41934287445497587,0.01819849829086151,0.5833168101018783,0.0323111034133516
qwen,Dialsumm,relevance,continuous_R2CCP,0.3110565522959184,0.013865619258405815,0.557590592754554,0.01244235402762423,0.4240364795918367,0.009353671624661738,0.7273281819662153,0.018063531295178726,0.5778348193456883,0.01686939591325033,0.8015443752501729,0.012677140825800228
qwen,Dialsumm,relevance,discrete_R2CCP,0.3152320127551021,0.014245823727370648,0.5613165120239972,0.012710465738532772,0.4239301020408163,0.009461445087759491,0.7217352057832461,0.018187532045561804,0.5941530010720396,0.017396539683388473,0.7982944693880726,0.012892398562084772
qwen,GEval,cosmos,continuous_R2CCP,1.992211530612245,0.20221144670221045,1.4096774650590076,0.0720701893299658,1.207125850340136,0.0792485676869129,0.4285567834569337,0.06900425987009656,0.32905091009128745,0.05443898255742361,0.39624489251269185,0.08238290451059045
qwen,GEval,cosmos,discrete_R2CCP,2.0044005102040816,0.22382765768287952,1.4136150042395172,0.07939293371443353,1.2000850340136053,0.08523321436547697,0.3903195728896139,0.08323608786154398,0.32694360871406775,0.0684186140542949,0.3838070216664377,0.09200842463088475
qwen,GEval,drop,continuous_R2CCP,1.788711753968254,0.5739102369565735,1.3205084038064947,0.21568489814448685,1.1243095238095238,0.20486261881412088,0.583779632181755,0.03905650535346314,0.4531075496577345,0.030801510537057743,0.6222001491929974,0.03319658085056181
qwen,GEval,drop,discrete_R2CCP,1.801309523809524,0.5645895607231564,1.3258628116540543,0.21188154257784825,1.120952380952381,0.2093916585786194,0.5729487693142344,0.03549172247478332,0.4865300023603415,0.03265740985202205,0.608293964187535,0.036665113862138485
qwen,GEval,esnli,continuous_R2CCP,0.7961806408382066,0.1107185242689816,0.8902721104733987,0.06111076768052305,0.7273318713450293,0.05503373591649728,0.4711983956221201,0.1210569144738659,0.3721393911821484,0.09271105551394213,0.4759016090001814,0.0807056345309845
qwen,GEval,esnli,discrete_R2CCP,0.8157590155945419,0.12199176457789011,0.9008341987417902,0.06648671736578703,0.7162524366471735,0.059968943618903876,0.45498278142758863,0.10848301871233185,0.40010189804764423,0.09593363707096544,0.4631785853644442,0.0843310104841834
qwen,GEval,gsm8k,continuous_R2CCP,2.02090585,0.2921405342939054,1.4180232495003475,0.10229730442639001,1.1741833333333331,0.1783633575004983,0.5657885473481664,0.06008543418274465,0.46012236483587715,0.05382827357229035,0.5965622976409747,0.05940283000709284
qwen,GEval,gsm8k,discrete_R2CCP,2.0437708333333333,0.29041468953918925,1.4260950553216043,0.10183011471413238,1.17325,0.18628763216207275,0.5784242758220219,0.06169264616453028,0.5112534789479543,0.061363045157870305,0.5886325547518341,0.06338312035253671
qwen,SocREval,cosmos,continuous_R2CCP,1.8973872789115647,0.14219095432190224,1.37652718235647,0.051463363051205156,1.1619183673469389,0.0630999242998989,0.4460977924938797,0.06509591157793279,0.3484745395923942,0.05153188575913707,0.4376948904498175,0.062090933224356805
qwen,SocREval,cosmos,discrete_R2CCP,1.910204081632653,0.1544791052413952,1.3810135350660289,0.05576147722048429,1.155612244897959,0.0696212489001034,0.44214675345809273,0.06210370182949992,0.3752137279100471,0.05417087254782795,0.42992733196947464,0.06232037981183063
qwen,SocREval,drop,continuous_R2CCP,1.3777551904761904,0.19709443427010645,1.1709281048876967,0.0831444339084872,0.9679968253968254,0.08400138225289946,0.5561888465797765,0.06288832303722731,0.45617156573156986,0.052166025656362504,0.5928050963935799,0.06223012409722156
qwen,SocREval,drop,discrete_R2CCP,1.4026388888888888,0.22677947485767466,1.1805853529376518,0.09572111062137174,0.9645238095238096,0.10062233047207617,0.5406938123752878,0.0796719005421249,0.4696079716639799,0.06824142788046227,0.5762724498482713,0.07312183404692096
qwen,SocREval,esnli,continuous_R2CCP,0.6085859892787524,0.16700784935523705,0.7743787004838927,0.0962643941128993,0.656384015594542,0.08562952251849304,0.5968918493341202,0.09702815016221272,0.48158341960942475,0.08112467057641459,0.6685887641599365,0.0952698826343449
qwen,SocREval,esnli,discrete_R2CCP,0.6316094054580896,0.17273057347202064,0.7885579852041636,0.10080715683130123,0.6524122807017544,0.08768397146275325,0.5952455738131573,0.10032414215354381,0.5328571362556709,0.09442952884286084,0.6505523837352281,0.09033171762488001
qwen,SocREval,gsm8k,continuous_R2CCP,1.8233830583333335,0.4641817253794004,1.3403619034108054,0.1665461297336914,1.063355,0.295023951204784,0.6480141935009487,0.08132366085850289,0.5564072700867201,0.07239651073873754,0.6723332169554187,0.09949420124985499
qwen,SocREval,gsm8k,discrete_R2CCP,1.8492291666666667,0.4642426304394988,1.3501491107572827,0.16502835301219018,1.0565833333333334,0.30433398405464795,0.6527569711462712,0.11858427042057139,0.5956675546210529,0.11089954495531151,0.6602923529232086,0.12113484151368727
